frame.number	frame.time_relative	bthci_acl.chandle	bthci_acl.src.bd_addr	bthci_acl.dst.bd_addr	btl2cap.cid	btatt.opcode	btatt.handle	btatt.starting_handle	btatt.ending_handle	btatt.group_end_handle	btatt.service_uuid16	btatt.service_uuid128	btatt.characteristic_properties	btatt.characteristic_uuid16	btatt.characteristic_uuid128	btatt.uuid16	btatt.uuid128	btatt.characteristic_configuration_client	btatt.value	_ws.col.info
46990	18896.199000000	0x0402	70:de:f9:d6:ab:5f	00:00:00:00:00:00	0x0004	0x1b	0x0104					7dfc90007d1c495186aa8d9728f8d66c					6e400003b5a3f393e0a9e50e24dcca9e			Rcvd Handle Value Notification, Handle: 0x0104 (Unknown: Nordic UART Rx)
46991	18896.318000000	0x0401	00:00:00:00:00:00	00:00:00:00:00:00	0x0004	0x1b	0x0018					7dfc70007d1c495186aa8d9728f8d66c							9a00	Rcvd Handle Value Notification, Handle: 0x0018 (Unknown: Unknown)
46994	18896.439000000	0x0402	70:de:f9:d6:ab:5f	00:00:00:00:00:00	0x0004	0x1b	0x0104					7dfc90007d1c495186aa8d9728f8d66c					6e400003b5a3f393e0a9e50e24dcca9e			Rcvd Handle Value Notification, Handle: 0x0104 (Unknown: Nordic UART Rx)
46995	18896.496000000	0x0401	00:00:00:00:00:00	00:00:00:00:00:00	0x0004	0x1b	0x0018					7dfc70007d1c495186aa8d9728f8d66c							9a40	Rcvd Handle Value Notification, Handle: 0x0018 (Unknown: Unknown)
47017	18896.586000000	0x0401	00:00:00:00:00:00	00:00:00:00:00:00	0x0004	0x1b	0x0018					7dfc70007d1c495186aa8d9728f8d66c							9a43000211010486b41303ce62010101010103a70800	Rcvd Handle Value Notification, Handle: 0x0018 (Unknown: Unknown)
47020	18896.588000000	0x0401	00:00:00:00:00:00	00:00:00:00:00:00	0x0004	0x1b	0x0018					7dfc70007d1c495186aa8d9728f8d66c							9a80	Rcvd Handle Value Notification, Handle: 0x0018 (Unknown: Unknown)
47045	18896.603000000	0x0401	00:00:00:00:00:00	00:00:00:00:00:00	0x0004	0x52	0x001b					7905f431b5ce4e99a40f4b1e122d00d0					69d1d8f345e149a898219bbdfdaad9d9		9100	Sent Write Command, Handle: 0x001b (Unknown: Unknown)
47071	18896.676000000	0x0401	00:00:00:00:00:00	00:00:00:00:00:00	0x0004	0x1b	0x0018					7dfc70007d1c495186aa8d9728f8d66c							9ac0	Rcvd Handle Value Notification, Handle: 0x0018 (Unknown: Unknown)
47073	18896.766000000	0x0401	00:00:00:00:00:00	00:00:00:00:00:00	0x0004	0x1b	0x0018					7dfc70007d1c495186aa8d9728f8d66c							9b04000211010487b41303cf620101010101039b0700	Rcvd Handle Value Notification, Handle: 0x0018 (Unknown: Unknown)
47074	18896.767000000	0x0401	00:00:00:00:00:00	00:00:00:00:00:00	0x0004	0x52	0x001b					7905f431b5ce4e99a40f4b1e122d00d0					69d1d8f345e149a898219bbdfdaad9d9		916c0007580b2c88d06201010103440b0103440b01ff12c11632be16086410c8011acc0f5b7b226461794f665765656b223a342c226465736372697074696f6e223a225061727a69616c6d656e7465206e75766f6c6f736f222c2273756d6d617279223a225061727a69616c6d656e7465206e75766f6c6f736f2e2056656e746920766172696162696c6920342d3137206b6d2f682e222c2268696768223a7b2276616c7565223a33352e35353535353535353535353535362c22756e697473223a2243454c53495553227d2c226c6f77223a7b2276616c7565223a32352e302c22756e69	Sent Write Command, Handle: 0x001b (Unknown: Unknown)
47075	18896.767000000	0x0401	00:00:00:00:00:00	00:00:00:00:00:00	0x0004	0x52	0x001b					7905f431b5ce4e99a40f4b1e122d00d0					69d1d8f345e149a898219bbdfdaad9d9		916d7473223a2243454c53495553227d2c2270726563697050726f62223a31352c2269636f6e223a392c2265706f636853ff756e72697365223a313738313735333433382c2265706f636853756e736574223a313738313830393430372c2277696e64223a7b227370656564223a7b2276616c7565223a31302c22756e697473223a224b494c4f4d45544552535f5045525f484f5552227d2c22646972656374696f6e537472696e67223a6e756c6c2c22646972656374696f6e223a3134367d2c2268756d6964697479223a36307d2c7b226461794f665765656b223a352c226465736372	Sent Write Command, Handle: 0x001b (Unknown: Unknown)
47076	18896.768000000	0x0401	00:00:00:00:00:00	00:00:00:00:00:00	0x0004	0x52	0x001b					7905f431b5ce4e99a40f4b1e122d00d0					69d1d8f345e149a898219bbdfdaad9d9		916e697074696f6e223a2250726576616c656e74656d656e746520736572656e6f222c2273756d6d617279223a2250726576616c656e74656d656e746520736572656e6f2e2056656e74692076ff6172696162696c6920322d3139206b6d2f682e222c2268696768223a7b2276616c7565223a33362e3636363636363636363636363636342c22756e697473223a2243454c53495553227d2c226c6f77223a7b2276616c7565223a32362e31313131313131313131313131312c22756e697473223a2243454c53495553227d2c2270726563697050726f62223a302c2269636f6e223a352c	Sent Write Command, Handle: 0x001b (Unknown: Unknown)
47077	18896.768000000	0x0401	00:00:00:00:00:00	00:00:00:00:00:00	0x0004	0x52	0x001b					7905f431b5ce4e99a40f4b1e122d00d0					69d1d8f345e149a898219bbdfdaad9d9		916f2265706f636853756e72697365223a313738313833393834342c2265706f636853756e736574223a313738313839353832352c2277696e64223a7b227370656564223a7b2276616c7565223a31302c22756e697473223a224b494c4f4d45544552535f5045525fff484f5552227d2c22646972656374696f6e537472696e67223a6e756c6c2c22646972656374696f6e223a3133357d2c2268756d6964697479223a36307d2c7b226461794f665765656b223a362c226465736372697074696f6e223a22536572656e6f222c2273756d6d617279223a22536572656e6f2e2056656e74	Sent Write Command, Handle: 0x001b (Unknown: Unknown)
47078	18896.768000000	0x0401	00:00:00:00:00:00	00:00:00:00:00:00	0x0004	0x52	0x001b					7905f431b5ce4e99a40f4b1e122d00d0					69d1d8f345e149a898219bbdfdaad9d9		91706920766172696162696c6920362d3137206b6d2f682e222c2268696768223a7b2276616c7565223a33382e3333333333333333333333333333362c22756e697473223a2243454c53495553227d2c226c6f77223a7b2276616c7565223a32382e38383838383838383838383838392c22756e697473223a2243454c53495553227d2c22ff70726563697050726f62223a302c2269636f6e223a332c2265706f636853756e72697365223a313738313932363235332c2265706f636853756e736574223a313738313938323234322c2277696e64223a7b227370656564223a7b2276616c	Sent Write Command, Handle: 0x001b (Unknown: Unknown)
47079	18896.769000000	0x0401	00:00:00:00:00:00	00:00:00:00:00:00	0x0004	0x52	0x001b					7905f431b5ce4e99a40f4b1e122d00d0					69d1d8f345e149a898219bbdfdaad9d9		91717565223a31312c22756e697473223a224b494c4f4d45544552535f5045525f484f5552227d2c22646972656374696f6e537472696e67223a6e756c6c2c22646972656374696f6e223a3133307d2c2268756d6964697479223a34377d2c7b226461794f665765656b223a372c226465736372697074696f6e223a225061727a69616c6d656e7465206e75766f6c6f736f222c2273756d6d617279223a225061ff727a69616c6d656e7465206e75766f6c6f736f2e2056656e746920532d4e20322d3137206b6d2f682e222c2268696768223a7b2276616c7565223a33372e3737373737	Sent Write Command, Handle: 0x001b (Unknown: Unknown)
47080	18896.769000000	0x0401	00:00:00:00:00:00	00:00:00:00:00:00	0x0004	0x52	0x001b					7905f431b5ce4e99a40f4b1e122d00d0					69d1d8f345e149a898219bbdfdaad9d9		91723737373737373737382c22756e697473223a2243454c53495553227d2c226c6f77223a7b2276616c7565223a32382e38383838383838383838383838392c22756e697473223a2243454c53495553227d2c2270726563697050726f62223a302c2269636f6e223a392c2265706f636853756e72697365223a313738323031323636342c2265706f636853756e736574223a313738323036383635362c2277696e64223a7b227370656564223a7b2276616c7565223a392c22756e69ff7473223a224b494c4f4d45544552535f5045525f484f5552227d2c22646972656374696f6e5374	Sent Write Command, Handle: 0x001b (Unknown: Unknown)
47081	18896.769000000	0x0401	00:00:00:00:00:00	00:00:00:00:00:00	0x0004	0x52	0x001b					7905f431b5ce4e99a40f4b1e122d00d0					69d1d8f345e149a898219bbdfdaad9d9		917372696e67223a6e756c6c2c22646972656374696f6e223a3237347d2c2268756d6964697479223a34397d2c7b226461794f665765656b223a312c226465736372697074696f6e223a2250726576616c656e74656d656e746520736572656e6f222c2273756d6d617279223a2250726576616c656e74656d656e746520736572656e6f2e2056656e746920532d534f2036206b6d2f682e222c2268696768223a7b2276616c7565223a33362e3636363636363636363636363636342c22756e697473223a2243454c53495553227d2c226c6f77223a7b2276ff616c7565223a32312e3636	Sent Write Command, Handle: 0x001b (Unknown: Unknown)
47082	18896.770000000	0x0401	00:00:00:00:00:00	00:00:00:00:00:00	0x0004	0x52	0x001b					7905f431b5ce4e99a40f4b1e122d00d0					69d1d8f345e149a898219bbdfdaad9d9		9174363636363636363636363636382c22756e697473223a2243454c53495553227d2c2270726563697050726f62223a302c2269636f6e223a352c2265706f636853756e72697365223a313738323039393037372c2265706f636853756e736574223a313738323135353036382c2277696e64223a7b227370656564223a7b2276616c7565223a362c22756e697473223a224b494c4f4d45544552535f5045525f484f5552227d2c22646972656374696f6e537472696e67223a6e756c6c2c22646972656374696f6e223a3230357d2c2268756d6964697479223a35327d5d2a2c0a0c782d	Sent Write Command, Handle: 0x001b (Unknown: Unknown)
47083	18896.770000000	0x0401	00:00:00:00:00:00	00:00:00:00:00:00	0x0004	0x52	0x001b					7905f431b5ce4e99a40f4b1e122d00d0					69d1d8f345e149a898219bbdfdaad9d9		9175726571756573742d6964121c2d6c7630ff39676b6e68373337732d2d31376b736e736d64343874616c2a170a0456617279120f4163636570742d456e636f64696e672a0c0a07457870697265731201302a1e0a0663662d7261791214613064393363636530666162623236302d4d58502a410a195374726963742d5472616e73706f72742d536563757269747912246d61782d6167653d3331353336303030203b20696e636c756465537562446f6d61696e732a150a0e782d6763732d70726f766964657212034443492a3f0a0d43616368652d436f6e74726f6c122e6e6f2d636163	Sent Write Command, Handle: 0x001b (Unknown: Unknown)
47084	18896.770000000	0x0401	00:00:00:00:00:00	00:00:00:00:00:00	0x0004	0x52	0x001b					7905f431b5ce4e99a40f4b1e122d00d0					69d1d8f345e149a898219bbdfdaad9d9		917668652c206e6f2d73746f72652c206d61782d6167653d302c206d7573742d726576616c69646174652a87020aff097265706f72742d746f12f9017b2267726f7570223a2263662d6e656c222c226d61785f616765223a3630343830302c22656e64706f696e7473223a5b7b2275726c223a2268747470733a2f2f612e6e656c2e636c6f7564666c6172652e636f6d2f7265706f72742f76343f733d394b796c7365623338626a38536f39374662687750496c66743739613347734b7268635245536939554f62364e614f7531354247334e4f3858373865253246486b614a617344764f	Sent Write Command, Handle: 0x001b (Unknown: Unknown)
47085	18896.770000000	0x0401	00:00:00:00:00:00	00:00:00:00:00:00	0x0004	0x52	0x001b					7905f431b5ce4e99a40f4b1e122d00d0					69d1d8f345e149a898219bbdfdaad9d9		9177326f7975727769676b366a754c4648494a534e74414233356d5035773638713344555379632532464d4a4337304725324625324263637575556f76326d7153756656743732772533ff44253344227d5d7d2a210a16782d636f6e74656e742d747970652d6f7074696f6e7312076e6f736e6966662a250a0444617465121d5468752c203138204a756e20323032362030393a32333a353020474d542a140a06536572766572120a636c6f7564666c6172652a210a10782d7873732d70726f74656374696f6e120d313b206d6f64653d626c6f636b2a180a10436f6e74656e742d456e63	Sent Write Command, Handle: 0x001b (Unknown: Unknown)
47086	18896.771000000	0x0401	00:00:00:00:00:00	00:00:00:00:00:00	0x0004	0x52	0x001b					7905f431b5ce4e99a40f4b1e122d00d0					69d1d8f345e149a898219bbdfdaad9d9		91786f64696e671204677a69702a120a06507261676d6112086e6f2d63616368652a1a0a0f63662d63616368652d737461747573120744594e414d49432a460a036e656c123f7b227265706f72745f746f223a2263662d6e656c222c22737563636573735f665d72616374696f6e223a302e30312c226d61785f616765223a3630343830307d2a200a0c436f6e74656e742d5479706512106170706c69636174696f6e2f6a736f6e2a170a0f782d6672616d652d6f7074696f6e73120444454e59078d00	Sent Write Command, Handle: 0x001b (Unknown: Unknown)
47091	18896.946000000	0x0401	00:00:00:00:00:00	00:00:00:00:00:00	0x0004	0x1b	0x0018					7dfc70007d1c495186aa8d9728f8d66c							9b40	Rcvd Handle Value Notification, Handle: 0x0018 (Unknown: Unknown)
47094	18896.949000000	0x0402	70:de:f9:d6:ab:5f	00:00:00:00:00:00	0x0004	0x1b	0x0104					7dfc90007d1c495186aa8d9728f8d66c					6e400003b5a3f393e0a9e50e24dcca9e			Rcvd Handle Value Notification, Handle: 0x0104 (Unknown: Nordic UART Rx)
47096	18897.036000000	0x0401	00:00:00:00:00:00	00:00:00:00:00:00	0x0004	0x1b	0x0018					7dfc70007d1c495186aa8d9728f8d66c							9bc0	Rcvd Handle Value Notification, Handle: 0x0018 (Unknown: Unknown)
47097	18897.127000000	0x0401	00:00:00:00:00:00	00:00:00:00:00:00	0x0004	0x1b	0x0018					7dfc70007d1c495186aa8d9728f8d66c							9c00	Rcvd Handle Value Notification, Handle: 0x0018 (Unknown: Unknown)
47100	18897.189000000	0x0402	70:de:f9:d6:ab:5f	00:00:00:00:00:00	0x0004	0x1b	0x0104					7dfc90007d1c495186aa8d9728f8d66c					6e400003b5a3f393e0a9e50e24dcca9e			Rcvd Handle Value Notification, Handle: 0x0104 (Unknown: Nordic UART Rx)
47101	18897.306000000	0x0401	00:00:00:00:00:00	00:00:00:00:00:00	0x0004	0x1b	0x0018					7dfc70007d1c495186aa8d9728f8d66c							9c80	Rcvd Handle Value Notification, Handle: 0x0018 (Unknown: Unknown)
47103	18897.396000000	0x0401	00:00:00:00:00:00	00:00:00:00:00:00	0x0004	0x1b	0x0018					7dfc70007d1c495186aa8d9728f8d66c							9cc0	Rcvd Handle Value Notification, Handle: 0x0018 (Unknown: Unknown)
47105	18897.459000000	0x0402	70:de:f9:d6:ab:5f	00:00:00:00:00:00	0x0004	0x1b	0x0104					7dfc90007d1c495186aa8d9728f8d66c					6e400003b5a3f393e0a9e50e24dcca9e			Rcvd Handle Value Notification, Handle: 0x0104 (Unknown: Nordic UART Rx)
